video,group,frame,landmarks
video11.mp4,23,137,"[          0           0      290.93      275.12       350.6      416.12     0.93556      180.82      266.66     0.88919      177.52      251.22     0.97071      172.75      250.43    0.030819      232.95      224.99     0.98837      239.13         209    0.067663      360.35      332.28     0.91629      303.93
      249.38      0.9171      401.39      488.28     0.77764      312.31      352.18     0.77844      263.11       481.3     0.77618      233.21      382.59     0.77978      384.51      490.36     0.32578      335.36      454.35     0.36836      232.11      488.48    0.038121      206.45      470.89    0.038185
      264.16      470.62    0.012709      277.81      453.09    0.013101]"
video11.mp4,24,143,"[          0           0       303.8      272.32      329.29      420.24     0.94118      201.91      254.81      0.9219      199.46      240.34     0.97798      193.89      238.51    0.033523      254.47      213.56     0.98618      248.09      198.97    0.077153      377.26      311.92     0.93032      304.47
      235.32     0.92868      425.61      479.85     0.83171      311.99       335.9     0.81687       288.4      472.03     0.83003      240.61      369.76     0.81497      386.59      482.01     0.45275       332.6      444.31     0.49184      231.94      484.75    0.062092       221.2      465.84    0.060774
      271.34      473.47     0.01846      295.48       451.3     0.01876]"
video11.mp4,25,149,"[          0           0      312.12      268.85      305.77      428.64     0.93888         216      240.63     0.95242      216.46      225.98     0.98565      208.12      223.91    0.065218         271      199.39     0.98379      250.63      187.69    0.088931      385.58      292.56     0.93894      306.67
      227.51      0.9356      434.84      470.44     0.86214      320.52      324.62     0.83196      297.19      446.49      0.8704      248.24      353.95     0.83854      395.03      479.14     0.48304      335.65      443.11     0.51379      256.64      481.25    0.067121      238.49      455.65    0.064443
       286.1      476.04    0.020123      298.34      452.02    0.020297]"
video11.mp4,26,155,"[          0           0      312.76      272.07      291.02      424.67     0.94087      221.34      236.66     0.96698      224.75      222.09     0.98979      213.52      219.49     0.12381      278.47      196.15     0.98285      248.63      186.03     0.10464      384.65       286.4      0.9488      304.33
      226.77     0.94478      428.73      456.22     0.89032      317.94      320.02     0.85587      299.75      431.45     0.89147      249.82      348.59     0.85493      394.62      471.94     0.64099      332.05      437.32     0.66266      261.29      495.85     0.11598      235.59      474.16      0.1091
      314.52      482.87     0.03009      294.51      464.07    0.029797]"
video11.mp4,27,161,"[          0           0      313.33      274.55      282.92      422.11     0.94215      226.93      234.89     0.96865         231      220.86     0.98981      219.29      217.56     0.14574      283.51      196.14     0.98138      251.62      184.97     0.11125      384.73      283.66     0.95369      305.42
      224.75     0.94954      422.65      448.23     0.90359      316.06      317.55     0.86658       296.3      425.61      0.9007      250.34      345.83     0.86096      395.51      465.61     0.71703       331.5      430.02     0.73333      263.77      497.47     0.16584      227.93      472.64     0.15416
      337.38      485.64    0.041646       301.4      466.85      0.0409]"
video11.mp4,28,167,"[          0           0      314.52      273.67      278.35      424.34      0.9405      232.53      230.65     0.96914      235.67      216.05     0.99013      224.98      213.38     0.12867      287.06      192.03     0.98368      257.24      183.13     0.11203      386.58      279.58     0.95448       306.7
      222.75     0.95048      422.73      441.97      0.9077      315.76      312.62       0.871      297.18      421.08     0.90428      251.78       339.5     0.86398      393.47      459.84     0.74618      327.34      422.61      0.7606      261.48      494.16     0.19829      215.63      460.64     0.18379
      342.99      485.37    0.050168      300.05      466.36     0.04927]"
video11.mp4,29,173,"[          0           0      316.49      268.41       276.4      433.76     0.93556      235.49      223.09     0.97118       238.8      208.49     0.99089      228.01      205.92     0.12768      290.87      184.94     0.98467      260.53      176.95     0.10875      388.85      272.82     0.95581      309.21
      216.92     0.95154      425.17      437.51     0.91108      316.49      308.64     0.87225      295.01      413.67     0.90775      252.03      335.52     0.86417      392.22      457.26     0.75804      328.08       418.2     0.77092      242.47      496.02     0.20627      204.75      460.02     0.18852
      340.29       484.6    0.051015      300.84      464.93    0.049522]"
video11.mp4,30,179,"[          0           0       316.8      268.36      275.64      434.69     0.92882       237.6      221.25     0.97469      241.13      206.44     0.99208      230.31      203.99     0.12903      293.57      183.57     0.98567      262.36      176.28     0.11113      389.87      271.96     0.95726      310.09
      217.45     0.95357      427.11      435.19     0.91443      317.08      309.23     0.87825      306.72      413.11      0.9105      253.18      334.35     0.86809      393.17      456.49     0.79189       329.8      417.22     0.80403      219.96      496.36     0.25676      194.59      460.79     0.23418
      327.13      487.86    0.062831      293.03      470.57    0.060632]"
video11.mp4,31,185,"[          0           0       314.6      268.91      281.31      432.85     0.92509      239.81      221.82     0.97258      243.27      207.54     0.99124      232.69      204.81     0.11872       295.7      185.45     0.98566      265.27      177.23     0.10822      391.17      273.63     0.95689      312.16
      218.48      0.9539      425.74      435.36     0.91782       319.1      309.07     0.88405      306.55      412.69     0.91539      254.48      333.83     0.87514      392.03      455.12     0.81732      328.79      416.37     0.82926      213.85      495.36      0.3073      187.38      466.29     0.28154
      322.82      488.56    0.076198      284.81      474.82     0.07316]"
video11.mp4,32,191,"[          0           0      321.58      269.08      270.75      432.88     0.93181      243.89      220.66     0.97859      248.26       205.6     0.99336      236.62      203.06     0.16161      298.98      183.29     0.98613      265.97      175.73     0.11491      393.35       272.9     0.95688      316.97
      216.23     0.95237      426.57      434.31     0.91335      323.68      306.95     0.87474      298.87      409.22     0.91052      257.63      331.42     0.86728      395.44      454.29     0.78115      332.53      414.64     0.79192      238.93       494.8     0.24094      206.57      460.13     0.21946
      342.34      486.62    0.059257      301.55      468.06    0.057124]"
